"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29002409005";"COMISIONES REASEGURO CEDIDO";"DESEMPLEO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002409015";"PARTICIP UTILIDADES REASEG CEDIDO";"DESEMPLEO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002509005";"COMISIONES REASEGURO CEDIDO";"HOGAR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002509015";"PARTICIP UTILIDADES REASEG CEDIDO";"HOGAR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002609005";"COMISIONES REASEGURO CEDIDO";"EXEQUIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002609015";"PARTICIP UTILIDADES REASEG CEDIDO";"EXEQUIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002709005";"COMISIONES REASEGURO CEDIDO";"ACCIDENTES PERSONALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002709015";"PARTICIP UTILIDADES REASEG CEDIDO";"ACCIDENTES PERSONALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002809005";"COMISIONES REASEGURO CEDIDO";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002809015";"PARTICIP UTILIDADES REASEG CEDIDO";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002909005";"COMISIONES REASEGURO CEDIDO";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002909015";"PARTICIP UTILIDADES REASEG CEDIDO";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003009005";"COMISIONES REASEGURO CEDIDO";"VIDA GRUPO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12210732
"29003009015";"PARTICIP UTILIDADES REASEG CEDIDO";"VIDA GRUPO";0;0;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003109005";"COMISIONES REASEGURO CEDIDO";"SALUD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003109015";"PARTICIP UTILIDADES REASEG CEDIDO";"SALUD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003209005";"COMISIONES REASEGURO CEDIDO";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003209015";"PARTICIP UTILIDADES REASEG CEDIDO";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003309005";"COMISIONES REASEGURO CEDIDO";"VIDA INDIVIDUAL";0;0;0;0;0;895663;26215062;47831588;65002038;75012782;94096944;113428874;25903723;52352205;68775016;69328746;104345987;127929577;148690586;160280018;166540020;177406958;205879954;177890187;5572678
"29003309015";"PARTICIP UTILIDADES REASEG CEDIDO";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003409005";"COMISIONES REASEGURO CEDIDO";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003409015";"PARTICIP UTILIDADES REASEG CEDIDO";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003509005";"COMISIONES REASEGURO CEDIDO";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003509015";"PARTICIP UTILIDADES REASEG CEDIDO";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003609005";"COMISIONES REASEGURO CEDIDO";"PENSIONES LEY 100";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003609015";"PARTICIP UTILIDADES REASEG CEDIDO";"PENSIONES LEY 100";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003709005";"COMISIONES REASEGURO CEDIDO";"PENSIONES VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003709015";"PARTICIP UTILIDADES REASEG CEDIDO";"PENSIONES VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003809005";"COMISIONES REASEGURO CEDIDO";"PENSIONES CON CONMUTACIÓN PENSIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003809015";"PARTICIP UTILIDADES REASEG CEDIDO";"PENSIONES CON CONMUTACIÓN PENSIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003909005";"COMISIONES REASEGURO CEDIDO";"PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
