"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29000101035";"CEDIDAS REASEGURO INTERIOR";"TOTAL";-21340193605.4;-47678500136.35;-71625180439.95;-99819618258.67;-126176089153.08;-153396949776.34;-178231019454.31;-204220870727.82;-230898981161.18;-257777094737.15;-286266589796.37;-315654575505.16;-26605160617.03;-49042304693.17;-80968302773.87;-108982906429.75;-136947352732.18;-164619969917.1;-190944229953.22;-220638276376.05;-253675815142.81;-285696766912.42;-315244963336.45;-346425422361.28;-25247343479.44
"29000101040";"CEDIDAS REASEGURO EXTERIOR";"TOTAL";-16211269720.3;-31320809653.9;-46668450246.37;-61952191333.13;-76688997438.83;-99999518973.05;-115869713580.25;-132630649874.34;-158150823328.94;-183073051772.91;-200786787725.76;-221667705625.69;-18425227116.29;-39588269807.4;-53686106318.52;-74608955246.1;-95000088639.83;-122671027013.22;-140361060967.88;-163643231321.88;-184877801436.16;-204094349119.27;-224200965866.4;-245649570716.91;-21613323033.07
"29000101045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"TOTAL";0;0;0;-64457755.43;-64457755.43;-64930864.01;-64930864.01;-65109939.97;-65497892.52;-69458907.3;-69458907.3;-69458907.3;-5558630.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-184428727.87;0
"29000201035";"CEDIDAS REASEGURO INTERIOR";"SUBTOTAL - RAMOS";-21340193605.4;-47678500136.35;-71625180439.95;-99819618258.67;-126176089153.08;-153396949776.34;-178231019454.31;-204220870727.82;-230898981161.18;-257777094737.15;-286266589796.37;-315654575505.16;-26605160617.03;-49042304693.17;-80968302773.87;-108982906429.75;-136947352732.18;-164619969917.1;-190944229953.22;-220638276376.05;-253675815142.81;-285696766912.42;-315244963336.45;-346425422361.28;-25247343479.44
"29000201040";"CEDIDAS REASEGURO EXTERIOR";"SUBTOTAL - RAMOS";-16211269720.3;-31320809653.9;-46668450246.37;-61952191333.13;-76688997438.83;-99999518973.05;-115869713580.25;-132630649874.34;-158150823328.94;-183073051772.91;-200786787725.76;-221667705625.69;-18425227116.29;-39588269807.4;-53686106318.52;-74608955246.1;-95000088639.83;-122671027013.22;-140361060967.88;-163643231321.88;-184877801436.16;-204094349119.27;-224200965866.4;-245649570716.91;-21613323033.07
"29000201045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"SUBTOTAL - RAMOS";0;0;0;-64457755.43;-64457755.43;-64930864.01;-64930864.01;-65109939.97;-65497892.52;-69458907.3;-69458907.3;-69458907.3;-5558630.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-5632178.61;-184428727.87;0
"29000301035";"CEDIDAS REASEGURO INTERIOR";"AUTOMOVILES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000301040";"CEDIDAS REASEGURO EXTERIOR";"AUTOMOVILES";-1047242339;-2164153605;-3175375760;-4135150328;-5228771221;-6638769036;-7725482618;-8682323934;-9845321307;-10808890387;-11892174714;-14729851125;-1909945728;-3928366508.51;-6008323375.51;-7982030012.02;-10091959192.02;-12708852550.15;-14810693144.66;-17335238623.74;-19315534029.74;-21465059703.24;-23613256979.14;-25361317854.9;-2990775962
"29000301045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"AUTOMOVILES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-12586097.76;0
"29000401035";"CEDIDAS REASEGURO INTERIOR";"SOAT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000401040";"CEDIDAS REASEGURO EXTERIOR";"SOAT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000401045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"SOAT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000501035";"CEDIDAS REASEGURO INTERIOR";"CUMPLIMIENTO";-11068.47;-11068.47;-11068.47;-11068.47;-11068.47;-11068.47;-11068.47;-11068.47;-14908.47;-14908.47;-14908.47;-18868.47;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000501040";"CEDIDAS REASEGURO EXTERIOR";"CUMPLIMIENTO";-112365274.25;-563624126.77;-588294479.33;-646185403.28;-676067930.83;-822903506.46;-935042661.28;-1066623091.57;-1416498962.36;-2181753757.9;-2773875913.82;-2840990217.25;-145496430.82;-252302593.75;-320320983.78;-459645192.16;-755550422.82;-805998016.33;-934976719.16;-1120729637.69;-1256314997.52;-1290095173.99;-1516336612.71;-1578600014.79;-158478667.64
"29000501045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"CUMPLIMIENTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-35853.09;0
"29000601035";"CEDIDAS REASEGURO INTERIOR";"RESPONSABILIDAD CIVIL";-23270667.09;-23270667.09;-23270667.09;-30173868.27;-50501265.27;-103001265.27;-111897462.22;-113323411.16;-113323411.16;-121838748.58;-122530587.67;-124283529.25;-2000000;-28000000;-30883561.64;-30883561.64;-53693561.64;-180513506.57;-180969499.69;-181488576.64;-181958672.64;-215059385.39;-213559385.39;-211208905.39;0
"29000601040";"CEDIDAS REASEGURO EXTERIOR";"RESPONSABILIDAD CIVIL";-106819176.85;-119745753.73;-138442757.02;-175360377.11;-216946722.33;-1560349434.87;-1603205062.15;-1632392579.57;-1694783873.88;-1955596721.71;-1965563234.07;-2881074332.88;-21699678.4;-71721879.55;-243025095.55;-1760993453.21;-1804044029.56;-3243409187.23;-3266803426.41;-3346159833.22;-3370707995.73;-3401547469.66;-3425827306.6;-4739258701.21;-129745448.8
"29000601045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"RESPONSABILIDAD CIVIL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3812.06;0
"29000701035";"CEDIDAS REASEGURO INTERIOR";"INCENDIO";-47943744.81;-49587907.8;-50100918.31;-205186642.34;-282762138.67;-329109514.17;-347002807.07;-347979012.73;-375992116.53;-448247478.2;-451370535.72;-566791241.87;-30003708.32;-155228369.06;-200479328.5;-243424851.63;-311123635.8;-332311988.84;-452801790.8;-459466965.69;-756968348.37;-552000765.94;-624824393.46;-675717713.6;-12594443.66
"29000701040";"CEDIDAS REASEGURO EXTERIOR";"INCENDIO";-339660015.19;-509280229.67;-678240288.96;-857517389.18;-1034769462.92;-1936158058.77;-2304113088.6;-2494346252.13;-3977652854.41;-4424200947.94;-4894251233.56;-5169859032.66;-300975767.04;-606959873.13;-913642538.66;-1098660107.06;-1388881885.99;-3789291425.81;-4065031737.71;-4386311677.3;-5054738105.49;-7962183952.35;-8254142267.03;-10370860195.81;-510168398.23
"29000701045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"INCENDIO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-46343697.71;0
"29000801035";"CEDIDAS REASEGURO INTERIOR";"TERREMOTO";-53819038.73;-64295432.14;-67398256.2;-353546307.11;-591158799.33;-644096968.35;-709566815.65;-723207789.33;-909331405.97;-1133413007.45;-1139722953.53;-1270844383.75;-44041595.78;-5981236.04;-60811218.64;-129401780.64;-374956293.8;-381884938.2;-718076058.9;-719769554.4;-594197703.33;-1188421418.81;-1263927875.3;-1431027585.65;-56825728.04
"29000801040";"CEDIDAS REASEGURO EXTERIOR";"TERREMOTO";-1203003637.35;-1910448046.58;-2629729678.42;-3503960421.34;-4264498076.96;-6997597890.8;-8143849442.19;-9085655701.11;-9624179973.59;-10756649958.29;-11713429387.94;-13037742826.03;-1099873638.75;-2252366786.81;-3159001537.02;-4101642282.68;-5281265301.31;-8366855038.53;-9357783391.34;-10590764762.19;-11712405658.97;-10977343029.47;-12017763042.59;-11413291331.01;-987693257.46
"29000801045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-77685430.04;0
"29000901035";"CEDIDAS REASEGURO INTERIOR";"SUSTRACCION";-2748275976.64;-6727913273.41;-8851963950.09;-11987362967.02;-14966337094.8;-17799762993.29;-20541106464.74;-23882796242.2;-26582245887.06;-29342159558.31;-32480503721.31;-35233439961.53;-3217997115.3;-6162933127.13;-9215163692.45;-12414071597.05;-15936602753.37;-18666162690.56;-21162754355.71;-24797271224.78;-28266176182.9;-31489629280.99;-34171521633.61;-37710337506.66;-3201446712.97
"29000901040";"CEDIDAS REASEGURO EXTERIOR";"SUSTRACCION";-6190595.16;-6273779.16;-991183346.91;-991183346.91;-991183346.91;-2415784025.02;-2495051288.98;-2495051288.98;-3481293314.85;-3481293314.85;-3481293314.85;-4416145845.89;0;-182136590;-1118449621.68;-1118449621.68;-1118449621.68;-2321856894.83;-2323267581.23;-2323277604.63;-3226633151.63;-3226633151.63;-3226645532.43;-4098192149.71;-37345.7
"29000901045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-35310894;0
"29001001035";"CEDIDAS REASEGURO INTERIOR";"TRANSPORTE";-1307478;-2274956;-5422409;-6580304;-6595784;-21323802.92;-25629485.92;-27141091.61;-27741091.61;-27721365.61;-27721365.61;-41300548.33;0;0;0;0;0;-1851959;-1851959;-2481904.44;-2481904.44;-2481904.44;-2481904.44;-2481904.44;0
"29001001040";"CEDIDAS REASEGURO EXTERIOR";"TRANSPORTE";0;-702281260.1;-1932850014.2;-1932850014.2;-2539378356.9;-2539378356.9;-2539378356.9;-2539378356.9;-2539978356.9;-2539958630.9;-2539958630.9;-2539958630.9;0;0;0;0;0;0;0;-2322014846;-3019139542;-3019139542;-3019139542;-3019139542;0
"29001001045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"TRANSPORTE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001101035";"CEDIDAS REASEGURO INTERIOR";"CORRIENTE DÉBIL";-9584281.74;-9584281.74;-9664363.94;-237882915.07;-319910709.65;-337085422.41;-343467706.36;-352207484.85;-450545040.35;-455497716.95;-458373457.95;-515185319.61;-1402150.6;-5818959.45;-9952281.37;-59837406;-165999761.59;-171065884.01;-320616744.33;-326416997.01;-341075080.09;-428305175.24;-429295576.64;-457581567.02;-3515344.07
"29001101040";"CEDIDAS REASEGURO EXTERIOR";"CORRIENTE DÉBIL";-15984641.17;-32144595.68;-47702589.18;-47702589.18;-127780408.8;-365121542.62;-456170355.87;-483907361.68;-797125922.72;-851497681.92;-841154032.19;-908205270.16;-9086166.9;-21366441.18;-23804014.59;-40059454.76;-107187772.1;-480877293.19;-550144274.09;-560976312.14;-701123167.97;-834509453.11;-835413574.28;-901062381.6;-7414483.87
"29001101045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"CORRIENTE DÉBIL";0;0;0;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;-64457755.43;0;0;0;0;0;0;0;0;0;0;0;-4004.25;0
"29001201035";"CEDIDAS REASEGURO INTERIOR";"TODO RIESGO CONTRATISTA";-72272368.8;-72000000;-72272368.8;-72272368.8;-72272368.8;-72272368.8;-72272368.8;-180023221.2;-180023221.2;-180023221.2;-180023221.2;-210999449.1;0;0;0;-27712467;-74096694.9;-74096694.9;-98311218.3;-190461443.34;-515782732.54;-494255235.73;-494255235.73;-494255235.73;0
"29001201040";"CEDIDAS REASEGURO EXTERIOR";"TODO RIESGO CONTRATISTA";-7869657.93;-8486089.84;-28849693.08;-33972776.48;-35993449.3;-35993449.3;-36350988.89;-230478684.45;-6954442969.64;-14753579250.64;-14753579250.64;-15060210896.67;-534031.82;-15269713.75;-17016345.21;-30486718.06;-59283668.47;-748745980.75;-752012936.03;-1104534118.69;-1131685903.16;-1102343914.54;-1102343915.54;-1112734426.51;-8918976.99
"29001201045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"TODO RIESGO CONTRATISTA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001301035";"CEDIDAS REASEGURO INTERIOR";"MANEJO";0;0;0;0;-262740;-262740;-262740;-262740;-262740;-262740;-262740;-262740;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;-350000;0
"29001301040";"CEDIDAS REASEGURO EXTERIOR";"MANEJO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001301045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"MANEJO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001401035";"CEDIDAS REASEGURO INTERIOR";"LUCRO CESANTE";-78067079.44;-78067079.44;-78067079.44;-78067079.44;-78067079.44;-55095023.21;-55095023.21;-55095023.21;-55095023.21;-113886493.19;-113886493.19;-152153127.66;0;-47708653.85;-118384796.35;-118384796.35;-118384796.35;-118384796.35;-118384796.35;-118441012.63;-118441012.63;-163551296.63;-163551296.63;-197168420.75;0
"29001401040";"CEDIDAS REASEGURO EXTERIOR";"LUCRO CESANTE";-94079194.98;-94079194.98;-94079194.98;-94079194.98;-94079194.98;-1098184718.16;-1261753831.46;-1261753831.46;-1261753831.46;-1320169147.19;-1333650561.65;-1635446914.85;-186146.64;-91002256.05;-136452051.05;-136452051.05;-136452051.05;-1523549801.77;-1523549801.77;-1523576256.49;-1523576256.49;-1591241682.49;-1591241682.49;-1911290366.77;0
"29001401045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"LUCRO CESANTE";0;0;0;0;0;0;0;0;0;0;0;0;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;-186146.61;0
